window_id,window_start,window_end,ticker,sector,x_raw,y_raw,x,y,x_aligned,y_aligned,x_pca,y_pca,cluster,kmeans_cluster,stock_volatility
0,2021-06-23,2021-10-28,MSFT,Information Technology,0.2564396567839646,-0.6291837980016056,0.2564396567839646,-0.6291837980016056,0.2564396567839646,-0.6291837980016056,-3.8070553370525806,-3.6516465844192703,0,5,0.17699246797953738
0,2021-06-23,2021-10-28,NEE,Utilities,0.9895510471640588,-0.31977766454476086,0.9895510471640588,-0.31977766454476086,0.9895510471640588,-0.31977766454476086,-5.241249871697547,2.5117332473363883,2,4,0.1766057917622849
0,2021-06-23,2021-10-28,NFLX,Communication Services,0.08550823091677705,-1.1017519165872454,0.08550823091677705,-1.1017519165872454,0.08550823091677705,-1.1017519165872454,-2.5260181334680984,-3.607060719010367,5,1,0.22394269733966865
0,2021-06-23,2021-10-28,NKE,Consumer Discretionary,-0.7493837066536738,-0.6369976114736396,-0.7493837066536738,-0.6369976114736396,-0.7493837066536738,-0.6369976114736396,-0.4636920474205426,-0.6771303658974299,3,0,0.23355161170472774
0,2021-06-23,2021-10-28,NVDA,Information Technology,-0.5034386732455549,-0.7073503924161684,-0.5034386732455549,-0.7073503924161684,-0.5034386732455549,-0.7073503924161684,-0.8402602855320219,-5.311899847506777,0,1,0.3470324287923585
0,2021-06-23,2021-10-28,ORCL,Information Technology,0.5576920083150325,-0.723258307961412,0.5576920083150325,-0.723258307961412,0.5576920083150325,-0.723258307961412,-0.3586866705132785,1.2282300581515653,4,0,0.2096621595489144
0,2021-06-23,2021-10-28,PEP,Consumer Staples,0.8903769483192671,0.22755554758859942,0.8903769483192671,0.22755554758859942,0.8903769483192671,0.22755554758859942,-5.450240626964661,3.4723989741096095,2,4,0.12111082070789865
0,2021-06-23,2021-10-28,PFE,Health Care,0.5914571835229322,0.8876544545061383,0.5914571835229322,0.8876544545061383,0.5914571835229322,0.8876544545061383,-1.9838209659651058,1.9597377664689335,2,4,0.223790139794501
0,2021-06-23,2021-10-28,PG,Consumer Staples,0.9430360353483584,-0.09471524456374648,0.9430360353483584,-0.09471524456374648,0.9430360353483584,-0.09471524456374648,-4.551617009755957,3.510202315876351,2,4,0.11563215971383801
0,2021-06-23,2021-10-28,T,Communication Services,-0.11015295969353889,0.6903466509193489,-0.11015295969353889,0.6903466509193489,-0.11015295969353889,0.6903466509193489,1.8255427984348571,3.84858160409659,0,2,0.1376126397070572
0,2021-06-23,2021-10-28,TSLA,Consumer Discretionary,-1.1039508343471667,-0.25988691747920994,-1.1039508343471667,-0.25988691747920994,-1.1039508343471667,-0.25988691747920994,2.454647332120182,-4.0173741344669365,1,1,0.32148756814170876
0,2021-06-23,2021-10-28,UNH,Health Care,0.3958592420662014,0.4369683929299403,0.3958592420662014,0.4369683929299403,0.3958592420662014,0.4369683929299403,-1.5472306655508519,2.4568973485782015,0,0,0.190878287375831
0,2021-06-23,2021-10-28,V,Financials,0.11099415473591209,0.7508796178422669,0.11099415473591209,0.7508796178422669,0.11099415473591209,0.7508796178422669,0.40009888106538716,1.005105813288138,0,3,0.22857930988612105
0,2021-06-23,2021-10-28,VZ,Communication Services,0.336193408050603,0.7680942001093733,0.336193408050603,0.7680942001093733,0.336193408050603,0.7680942001093733,-0.39536289017502085,4.8218963193280615,0,4,0.10036897261918282
0,2021-06-23,2021-10-28,WMT,Consumer Staples,0.638954064166421,0.5581802369925402,0.638954064166421,0.5581802369925402,0.638954064166421,0.5581802369925402,-2.4418992745704062,2.290170433874471,2,4,0.12797506492857388
0,2021-06-23,2021-10-28,XOM,Energy,-0.7898586948087478,0.5373908913475405,-0.7898586948087478,0.5373908913475405,-0.7898586948087478,0.5373908913475405,6.349140530207858,1.487776213037126,0,2,0.2682334999423232
1,2021-07-08,2021-11-11,AAPL,Information Technology,-0.1709020627726265,0.2163683904853345,0.14560771138581818,-0.23413925310835276,0.14560771138581818,-0.23413925310835276,-1.39494622355359,-1.2147992155774467,0,1,0.19440165892946246
1,2021-07-08,2021-11-11,AMD,Information Technology,-1.0264566325280782,-0.2750926231520088,-0.606820340464165,-0.872386522232256,-0.606820340464165,-0.872386522232256,0.030937065783439164,-5.137752338118164,0,1,0.39781617325920243
1,2021-07-08,2021-11-11,AMT,Real Estate,0.5144370878266952,0.8865546810744083,1.0084628585804203,0.18337770510714752,1.0084628585804203,0.18337770510714752,-5.711418016007275,1.5883653999062368,1,2,0.16248231951843428
1,2021-07-08,2021-11-11,AMZN,Consumer Discretionary,-0.7209899736481604,-0.29554717478305387,-0.5224942625755993,-0.5780782128734839,-0.5224942625755993,-0.5780782128734839,-0.225662858513873,-3.9556981733462115,0,5,0.23169272613302874
1,2021-07-08,2021-11-11,AVGO,Information Technology,-0.4162031881273472,-0.2900199006878009,-0.4139558356345839,-0.29321869440130066,-0.4139558356345839,-0.29321869440130066,0.9804847380150252,-2.943826010328166,0,1,0.17743137975866527
1,2021-07-08,2021-11-11,BA,Industrials,0.38928795696457147,-0.8869414122623253,-0.7024169670479874,0.6669487136404454,-0.7024169670479874,0.6669487136404454,4.741695634406011,0.17324864993129402,4,3,0.2985946772672851
1,2021-07-08,2021-11-11,BAC,Financials,0.08826811183368062,-0.7454147089346015,-0.6713345791834846,0.335774076806524,-0.6713345791834846,0.335774076806524,5.8416003195751784,1.348007873143537,4,3,0.24423873187024567
1,2021-07-08,2021-11-11,BRK.B,Financials,0.3087437236598255,-0.2820721981896927,-0.16068424848342897,0.3860932324973018,-0.16068424848342897,0.3860932324973018,2.9035047301443706,3.147219442574411,4,3,0.1305093473725895
1,2021-07-08,2021-11-11,CAT,Industrials,-0.10256615300852451,-0.7661949941722456,-0.7555867242970008,0.16328896748924482,-0.7555867242970008,0.16328896748924482,4.979377195394075,0.9580720536377185,4,3,0.2560555191733147
1,2021-07-08,2021-11-11,COST,Consumer Staples,-0.5348792867754238,0.7671768757468919,0.5403833435561098,-0.7633099318817146,0.5403833435561098,-0.7633099318817146,-4.61552811814897,-2.08684702130825,0,1,0.160814149002545
1,2021-07-08,2021-11-11,CRM,Information Technology,-0.88629738971235,-0.4927176237954275,-0.7640336423228996,-0.666743063862191,-0.7640336423228996,-0.666743063862191,-0.5278595029118295,-4.31396990090685,0,5,0.22308764583940202
1,2021-07-08,2021-11-11,CSCO,Information Technology,0.11555764981207252,0.3605736011390659,0.37839602701790215,-0.013540273466622009,0.37839602701790215,-0.013540273466622009,-1.8056253789101355,0.5911228623074152,0,4,0.15982701095350801
1,2021-07-08,2021-11-11,CVX,Energy,0.17177653584372002,-0.8584590726915018,-0.7493693690123994,0.4526640106511457,-0.7493693690123994,0.4526640106511457,5.518801384615857,1.187210031049517,4,3,0.21854530846383038
1,2021-07-08,2021-11-11,DIS,Communication Services,0.5846924099940894,-0.5449184396217673,-0.31440055911475956,0.7348153567889315,-0.31440055911475956,0.7348153567889315,2.9121102518404065,0.7622712807845442,4,0,0.255932816087319
1,2021-07-08,2021-11-11,DUK,Utilities,0.9098395443852363,0.5901182106806337,0.863646977501088,0.6558669052157479,0.863646977501088,0.6558669052157479,-4.2783665880589075,5.505381080076354,1,2,0.1418809040511793
1,2021-07-08,2021-11-11,GE,Industrials,0.46618935469671663,-0.7154988438777791,-0.5150557760475736,0.6811671289654334,-0.5150557760475736,0.6811671289654334,4.950131151749081,2.48882194756247,4,3,0.29358279513848706
1,2021-07-08,2021-11-11,GOOG,Communication Services,-0.6230370990212742,0.11452716443045245,-0.10349847487799226,-0.6249638100300328,-0.10349847487799226,-0.6249638100300328,-1.0359517640943963,-4.296295212111401,0,1,0.20888582362218033
1,2021-07-08,2021-11-11,GOOGL,Communication Services,-0.707291647651798,0.13054874688099827,-0.11699255509439523,-0.7096599130588392,-0.11699255509439523,-0.7096599130588392,-1.0410298346166926,-4.669107669749488,0,1,0.21700916579757518
1,2021-07-08,2021-11-11,GS,Financials,-0.004651922961815234,-0.5265230583334322,-0.49691310961149043,0.17414227757862924,-0.49691310961149043,0.17414227757862924,4.676088714650104,-0.11048693141201137,4,3,0.23847028283184177
1,2021-07-08,2021-11-11,HD,Consumer Discretionary,-0.42732797562974495,0.44057411288121273,0.26959150521485764,-0.55139384110894,0.26959150521485764,-0.55139384110894,-0.9680346507051946,-1.3997308331625975,0,1,0.17142301579681418
1,2021-07-08,2021-11-11,INTC,Information Technology,-0.45217212052793304,-0.8221271682943911,-0.9267404810661738,-0.1466451096481532,-0.9267404810661738,-0.1466451096481532,3.2537281059902847,-2.168874244678417,4,3,0.22652777752106396
1,2021-07-08,2021-11-11,JNJ,Health Care,0.12149492657426637,0.7711376917256617,0.766654491421958,-0.14715722056972658,0.766654491421958,-0.14715722056972658,-3.545631024816268,2.8953382337006954,1,4,0.11906312925490684
1,2021-07-08,2021-11-11,JPM,Financials,0.2362481649181681,-0.6129310956038531,-0.49652535831969175,0.43007010118217154,-0.49652535831969175,0.43007010118217154,5.629718891575813,2.0150841046434267,4,3,0.2103182421078862
1,2021-07-08,2021-11-11,KO,Consumer Staples,0.40239587066966,0.5863858753452909,0.6880859629274788,0.17974576256096,0.6880859629274788,0.17974576256096,-3.8828262983204547,2.4623931275644946,1,2,0.11872296599750125
1,2021-07-08,2021-11-11,LIN,Materials,0.003217041111390972,-0.015847918990832117,-0.013818465704286565,0.008399755676911775,-0.013818465704286565,0.008399755676911775,0.11532110226760382,-1.0895964878913638,0,1,0.16590213467858966
1,2021-07-08,2021-11-11,LLY,Health Care,-0.2467677554962724,1.033461239930904,0.8885798312486812,-0.5825481465855461,0.8885798312486812,-0.5825481465855461,-4.834580556825867,-0.3609977555113607,1,4,0.24303386803424773
1,2021-07-08,2021-11-11,MA,Financials,0.7872433379707617,-0.44122177225292947,-0.14817080591964177,0.8902101649399916,-0.14817080591964177,0.8902101649399916,1.4604951336699663,1.1115610548729196,4,0,0.27734642257643755
1,2021-07-08,2021-11-11,MCD,Consumer Discretionary,-0.22659412620179115,-0.06625502913183128,-0.13915776338910762,-0.19070853101776608,-0.13915776338910762,-0.19070853101776608,-0.2225125504053608,-0.010921999694864232,0,1,0.14557071400737465
1,2021-07-08,2021-11-11,META,Communication Services,-0.9601965111726689,0.16280656293341203,-0.17239332564238533,-0.9585217046453957,-0.17239332564238533,-0.9585217046453957,-0.3332992557242531,-4.386552674417615,0,1,0.2744111247298511
1,2021-07-08,2021-11-11,MS,Financials,-0.08643191536569478,-0.5764105442827512,-0.5715733069099433,0.11412075351202297,-0.5715733069099433,0.11412075351202297,4.718859463410936,0.24651145780252118,4,3,0.24030335662695942
1,2021-07-08,2021-11-11,MSFT,Information Technology,-0.6240122852694543,0.38912369047096307,0.1545024179360272,-0.7189837143530234,0.1545024179360272,-0.7189837143530234,-3.498342021186265,-3.9157624382439216,0,1,0.17861707474817812
1,2021-07-08,2021-11-11,NEE,Utilities,0.7488333542843238,0.7005384052105375,0.9129372670398574,0.4669593088411784,0.9129372670398574,0.4669593088411784,-4.830451326848015,3.4493023338182027,1,2,0.17087520621129657
1,2021-07-08,2021-11-11,NFLX,Communication Services,-0.9063470751800857,0.6554321320680572,0.30931063381122004,-1.074887543999872,0.30931063381122004,-1.074887543999872,-2.4011501157611073,-3.0033739287304946,5,5,0.2419331907358345
1,2021-07-08,2021-11-11,NKE,Consumer Discretionary,0.680844398778657,0.23514232838634277,0.45205590208041235,0.5607909337190522,0.45205590208041235,0.5607909337190522,-1.009771933110551,-2.2318012733236885,0,1,0.21832638522664563
1,2021-07-08,2021-11-11,NVDA,Information Technology,-0.906567774811621,-0.11511020323164979,-0.4156655054914034,-0.8138413093223408,-0.4156655054914034,-0.8138413093223408,-0.5072121893046864,-5.682203222627,0,5,0.3717476511935317
1,2021-07-08,2021-11-11,ORCL,Information Technology,-0.12834101054580543,0.6028133684928917,0.5235930562143285,-0.32512410508266604,0.5235930562143285,-0.32512410508266604,0.37978191153427954,0.6501423969380652,2,4,0.19667311909449478
1,2021-07-08,2021-11-11,PEP,Consumer Staples,0.37070986381377036,0.8527635443098807,0.9279422579596278,0.059620730669472766,0.9279422579596278,0.059620730669472766,-5.619321891384094,3.4299109989335475,1,2,0.12730394328869135
1,2021-07-08,2021-11-11,PFE,Health Care,1.0602519318354684,0.18162560023343535,0.5303479491817408,0.9358702209279449,0.5303479491817408,0.9358702209279449,-1.5743022088073177,2.4841049983548644,1,4,0.2726931312899822
1,2021-07-08,2021-11-11,PG,Consumer Staples,0.2404853302420732,0.9946933851469498,1.0173123836493403,-0.11101188490623377,1.0173123836493403,-0.11101188490623377,-4.8707578516894445,3.401125004535391,1,2,0.11567673309287384
1,2021-07-08,2021-11-11,T,Communication Services,0.6589159131330746,-0.17529651004776653,0.05849342070264316,0.6793214016571419,0.05849342070264316,0.6793214016571419,1.8002338392471076,4.725917299972244,4,3,0.14163608722817542
1,2021-07-08,2021-11-11,TSLA,Consumer Discretionary,-0.6930446132799564,-0.8919493722843552,-1.0740952348625228,-0.3495768086707728,-1.0740952348625228,-0.3495768086707728,1.428815412861103,-1.9635938448782435,3,3,0.3692079412127339
1,2021-07-08,2021-11-11,UNH,Health Care,0.4297158050587177,0.24575140149339741,0.37689094195746825,0.3209402472792143,0.37689094195746825,0.3209402472792143,-1.5201753985519368,1.3991274716153888,0,1,0.1916968003462753
1,2021-07-08,2021-11-11,V,Financials,0.8475230686101616,-0.35999202408332703,-0.05131452702440221,0.9193782837038612,-0.05131452702440221,0.9193782837038612,1.0789326816636158,1.7156924160785247,4,0,0.2471921005605275
1,2021-07-08,2021-11-11,VZ,Communication Services,0.8833995717658286,-0.019300112089989385,0.28136140366773926,0.837617489220978,0.28136140366773926,0.837617489220978,-0.09169288121436521,5.3660749260066085,4,2,0.10724283624310056
1,2021-07-08,2021-11-11,WMT,Consumer Staples,-0.268776855724202,0.8070299248054159,0.6680983446955888,-0.5264816231545391,0.6680983446955888,-0.5264816231545391,-3.2087446030713545,0.8624857086071162,0,4,0.11805787447088778
1,2021-07-08,2021-11-11,XOM,Energy,0.09978442162969986,-0.949305133076825,-0.8592434696529888,0.41573768934831434,-0.8592434696529888,0.41573768934831434,6.1545773141479465,0.977699021600035,4,3,0.26508602499512046
2,2021-07-22,2021-11-26,AAPL,Information Technology,-0.3369105528456715,-0.22882235908489335,0.22274353584545353,-0.3409599828059257,0.22274353584545353,-0.3409599828059257,-2.5929211670209122,0.9185222423180013,1,2,0.19470491282426086
2,2021-07-22,2021-11-26,AMD,Information Technology,0.41391511462412156,-0.949088510908461,-0.7476187431188468,-0.7163525239643788,-0.7476187431188468,-0.7163525239643788,-2.8766715381947168,4.326162991193217,1,2,0.40967614849306405
2,2021-07-22,2021-11-26,AMT,Real Estate,-1.0115302839006242,-0.1492511907510319,0.8759413919208382,-0.5274429932309874,0.8759413919208382,-0.5274429932309874,-4.121448729332148,-3.521011955320151,2,0,0.18203141936127165
2,2021-07-22,2021-11-26,AMZN,Consumer Discretionary,-0.28669101671857367,-0.8385385371287295,-0.05850530709777776,-0.8842599992980086,-0.05850530709777776,-0.8842599992980086,-2.4923020906949214,3.5316302938687216,1,2,0.24643848167879093
2,2021-07-22,2021-11-26,AVGO,Information Technology,0.08233113480202602,-0.3703003936857831,-0.21864152818095914,-0.3099946442703974,-0.21864152818095914,-0.3099946442703974,-1.631376014505971,3.0384092744210274,1,2,0.1794606511832667
2,2021-07-22,2021-11-26,BA,Industrials,0.9487786776426133,0.0820101660103367,-0.8439400271930343,0.4412163607344246,-0.8439400271930343,0.4412163607344246,3.6179420936642988,2.371364890657104,0,3,0.30846657031265556
2,2021-07-22,2021-11-26,BAC,Financials,0.6085752363895176,0.49523358488366426,-0.37079605430514556,0.6914697448587456,-0.37079605430514556,0.6914697448587456,5.973455811247647,1.042388511806129,0,3,0.23511722071514238
2,2021-07-22,2021-11-26,BRK.B,Financials,0.18464362860533082,0.5128244198015721,0.02718671363085304,0.5443739870083034,0.02718671363085304,0.5443739870083034,4.1408746214161,-2.1027691268788344,0,3,0.12087891096870863
2,2021-07-22,2021-11-26,CAT,Industrials,0.6295171821451558,0.2065750473836452,-0.501333174529349,0.4331629958039562,-0.501333174529349,0.4331629958039562,4.717114487188122,1.441972710592524,0,3,0.2549118629294943
2,2021-07-22,2021-11-26,COST,Consumer Staples,-0.7303532241060628,-0.26114418933752864,0.5733610972327443,-0.522368808187223,0.5733610972327443,-0.522368808187223,-4.36381188225265,-0.8844609119569986,1,2,0.1606635540066989
2,2021-07-22,2021-11-26,CRM,Information Technology,0.08768508970668122,-1.0285133497825953,-0.4771726725293689,-0.9153330684669183,-0.4771726725293689,-0.9153330684669183,-2.315060498822406,3.2449897323740498,1,2,0.22736834630090777
2,2021-07-22,2021-11-26,CSCO,Information Technology,-0.16999604929646858,0.6618533814646705,0.41186597864859553,0.5452659635118086,0.41186597864859553,0.5452659635118086,0.6428225823691285,-2.3745948687668457,2,1,0.19024952252407903
2,2021-07-22,2021-11-26,CVX,Energy,0.7782061653927348,0.41208916077489977,-0.5593652032475009,0.6800977000985285,-0.5593652032475009,0.6800977000985285,5.769642329507859,1.137591287101009,0,3,0.2122883815144048
2,2021-07-22,2021-11-26,DIS,Communication Services,0.7931689309217306,-0.1317927694333542,-0.7827149388966058,0.18396633247014837,-0.7827149388966058,0.18396633247014837,2.3309601603623316,1.4963882254885157,0,4,0.23552565087013375
2,2021-07-22,2021-11-26,DUK,Utilities,-0.5875650043231837,0.8708699282631321,0.8777280830961268,0.5772698488599028,0.8777280830961268,0.5772698488599028,-0.006310778601409718,-6.692584934935268,2,1,0.14473834217857226
2,2021-07-22,2021-11-26,GE,Industrials,0.6595830403455876,0.6565148090036643,-0.3557292178013434,0.859952443542718,-0.3557292178013434,0.859952443542718,5.392725891230819,0.09140322338679009,0,3,0.27523345598389803
2,2021-07-22,2021-11-26,GOOG,Communication Services,-0.08751894452122691,-0.5863434425257141,-0.14513846382974674,-0.5747982468311438,-0.14513846382974674,-0.5747982468311438,-3.237869033801259,3.4388537472588627,1,2,0.2140307132835012
2,2021-07-22,2021-11-26,GOOGL,Communication Services,-0.05244339575695434,-0.6585896968993734,-0.2053407004653507,-0.627953736634259,-0.2053407004653507,-0.627953736634259,-3.4354910398759624,3.539287451729375,1,2,0.22149280725392467
2,2021-07-22,2021-11-26,GS,Financials,0.40122158264522595,0.3222632730461071,-0.24608987910208158,0.4519647629387192,-0.24608987910208158,0.4519647629387192,4.1759220611281505,1.6260062257315124,0,3,0.22616326523637076
2,2021-07-22,2021-11-26,HD,Consumer Discretionary,-0.5820135245084288,-0.533150309413544,0.3316765944463045,-0.7162259642284572,0.3316765944463045,-0.7162259642284572,-2.5265784099428505,1.6964561612893398,1,2,0.19614959239878121
2,2021-07-22,2021-11-26,INTC,Information Technology,0.9617704345538631,-0.31279470664723397,-1.0080358122880198,0.08189443469057454,-1.0080358122880198,0.08189443469057454,1.7586573316609826,3.4292598292337817,0,4,0.22479220149918003
2,2021-07-22,2021-11-26,JNJ,Health Care,-0.6350096310910961,0.6126942162450121,0.8220424788002604,0.32074537759173327,0.8220424788002604,0.32074537759173327,-2.335407815854637,-4.557986749188809,2,0,0.12088740447362455
2,2021-07-22,2021-11-26,JPM,Financials,0.5082055092034269,0.5486136302165852,-0.2576087353445381,0.7020594663689982,-0.2576087353445381,0.7020594663689982,6.154014332300012,0.3722118467809256,0,3,0.19836358314609615
2,2021-07-22,2021-11-26,KO,Consumer Staples,-0.42449758001310656,0.381105608383343,0.5385568226538838,0.1881388555061795,0.5385568226538838,0.1881388555061795,-1.0069193181264395,-3.86887446097936,2,0,0.1229775641939975
2,2021-07-22,2021-11-26,LIN,Materials,-0.07677672303441947,-0.08889790446351252,0.036600017991644876,-0.1116151481695878,0.036600017991644876,-0.1116151481695878,-1.411537729840856,0.7962708023970742,2,2,0.15710570340152977
2,2021-07-22,2021-11-26,LLY,Health Care,-0.9983412504243768,0.27234573102179793,1.0261996597892173,-0.13331056879783104,1.0261996597892173,-0.13331056879783104,-3.833935378418135,-3.199221729932976,2,0,0.24073036621866087
2,2021-07-22,2021-11-26,MA,Financials,0.6500729046947459,-0.47139717247218704,-0.7815052369256795,-0.184552540732375,-0.7815052369256795,-0.184552540732375,0.7334280258567447,1.6066104706288349,0,5,0.3025890442238864
2,2021-07-22,2021-11-26,MCD,Consumer Discretionary,0.32723241060612734,-0.3071514743773962,-0.4203077962760186,-0.15736719846557082,-0.4203077962760186,-0.15736719846557082,-0.4141865882651614,-0.1714004678061581,1,2,0.14249436148759143
2,2021-07-22,2021-11-26,META,Communication Services,0.2533232054644575,-0.8709510207534057,-0.569319859813893,-0.7061184208046669,-0.569319859813893,-0.7061184208046669,-3.0522390459093756,3.3268103222920016,1,2,0.28569862324398765
